meter_id,region,daily_kw,date
M-00773,WEST,18.08,2026-02-12
M-00974,SOUTH,13.32,2026-02-18
M-01870,NORTH,19.29,2026-01-28
M-00643,WEST,380.93,2026-03-16
M-01197,SOUTH,9.96,2026-02-04
M-01188,SOUTH,19.71,2026-02-23
M-00272,WEST,62.63,2026-03-22
M-01848,SOUTH,84.36,2026-02-23
M-01570,SOUTH,76.0,2026-03-26
M-00556,WEST,17.1,2026-01-29
M-00925,SOUTH,18.57,2026-01-09
M-00998,NORTH,92.44,2026-01-13
M-00686,NORTH,101.75,2026-03-04
M-00062,SOUTH,52.61,2026-02-11
M-01126,SOUTH,12.78,2026-02-06
M-01188,SOUTH,22.83,2026-01-12
M-01062,EAST,19.66,2026-01-11
M-01528,NORTH,361.94,2026-03-15
M-00928,WEST,17.58,2026-02-06
M-00125,SOUTH,13.48,2026-01-08
M-00577,SOUTH,14.65,2026-03-05
M-00079,NORTH,12.74,2026-02-13
M-00272,WEST,92.19,2026-02-13
M-01195,SOUTH,76.75,2026-03-31
M-01787,EAST,19.44,2026-03-22
M-01597,WEST,17.95,2026-03-17
M-01723,SOUTH,96.65,2026-03-07
M-00309,NORTH,14.25,2026-01-18
M-01870,NORTH,17.05,2026-01-02
M-00928,WEST,13.51,2026-01-31
M-00109,EAST,20.98,2026-02-07
M-00615,SOUTH,96.63,2026-02-15
M-00556,WEST,17.91,2026-02-02
M-00491,WEST,20.0,2026-01-24
M-01787,EAST,19.83,2026-01-08
M-00982,NORTH,80.91,2026-02-12
M-00162,SOUTH,12.95,2026-01-12
M-01722,WEST,95.46,2026-02-12
